include,exclude_reason,publisher,publisher_type,publisher_basis,status_guess,title,owner,layer_name,feature_count,layer_url,item_id,seeded
0,publisher: unknown,VPSmasonford,unknown,owner username,existing,Estherville_Town_FiberView (Vantage360 Demo DO NOT DELETE),VPSmasonford,SEBO_Fiber,2678,https://services8.arcgis.com/pdI2ulAPTQxAaD48/arcgis/rest/services/Estherville_Town_FiberView/FeatureServer/2,90ab3ba2a0f747538238f1a26054369d,
0,copy of Centurylink routes,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Centurylink,,UTEXRD_CENTURYLINK_20250425,2570,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_CENTURYLINK_20250425/FeatureServer/205,,infrapedia lead
0,publisher: demo/sample,esriadmins_FPUD,demo/sample,owner username,existing,Fiber_Layers_FPUD_Share,esriadmins_FPUD,Fiber_Cable_FPUD,2554,https://services5.arcgis.com/UpHwHhNniOgJg6jk/arcgis/rest/services/Fiber_Layers_FPUD_Share/FeatureServer/1,e65669323b484243a8bdfe68c3a47a38,
0,derived/not a route,scollins@olsson.com_olsson,consultant,owner username,planned,20250910_Winnebago_FiberDesign_Public,scollins@olsson.com_olsson,Allocation Line,2499,https://services6.arcgis.com/gyy0H6zBnh9CbWoj/arcgis/rest/services/20250910_Winnebago_FiberDesign_Public/FeatureServer/5,19ed38e3d39848a7afef46f754e4d485,
0,publisher: demo/sample,AGOL,demo/sample,arcgis org,existing,Apex_Dayton City Fiber Layout Map_WFL1,Richard.Bailey@DaytonOhio.gov,STRAND,2439,https://services2.arcgis.com/3dDB2Kk6kuA2gIGw/arcgis/rest/services/Apex_Dayton_City_Fiber_Layout_Map_WFL1/FeatureServer/11,c888b97448644245a2a289f3b3ac1c9d,
0,publisher: demo/sample,arcgistelecomteam,demo/sample,owner username,existing,SFT Communications Network (Public) ARCHIVE,arcgistelecomteam,Distribution Cable,2435,https://services.arcgis.com/B7X7NCOKKXditlwZ/arcgis/rest/services/CommunicationsSystem_public/FeatureServer/715035,9d827489aa5243a8b2e4b3b357051e73,
0,publisher: unknown,amilanes,unknown,owner username,existing,REV_fiber_cable,amilanes,REV_fiber_cable,2371,https://services1.arcgis.com/Brg1qbmzmFn7JtpX/arcgis/rest/services/REV_fiber_cable/FeatureServer/0,3df09f3babaa48ad93659088f787324b,
0,copy of Lumen routes,Makah Tribe,public,arcgis org (hand-checked),existing,CL_Fiber_Optic_Lines,makah.realty,FiberOpticLines_fmLumen,2316,https://services9.arcgis.com/bX2xeX2HlRqsq64o/arcgis/rest/services/CL_Fiber_Optic_Lines/FeatureServer/0,2efe596a45d0408c8357236e1016a78d,
0,duplicate copy,maps.cityofdubuque.org,public,server hostname,existing,City Fiber,TKress223,Fiber Optic Line,2197,https://maps.cityofdubuque.org/arcgisweb2/rest/services/Base_Map_Layers/Fiber/FeatureServer/2,8076ded097ef456ebc1d4567d1ec9314,
0,duplicate copy,maps.cityofdubuque.org,public,server hostname,existing,Existing Fiber,TKress223,Fiber Optic Line,2197,https://maps.cityofdubuque.org/arcgisweb2/rest/services/Eng_Fiber/Existing_Fiber/FeatureServer/4,7f51b23c4633460bbd6926f32f6039bb,
0,publisher: consultant,GIS WebTech,consultant,arcgis org,existing,Colorado Fiber,layermanager,Underground Fiber Cable,2195,https://services6.arcgis.com/BAJNi3EgCdtQ1BCG/arcgis/rest/services/Colorado_Fiber/FeatureServer/1,874a8a28c3a64bfca47cf77f9f4c932b,
0,publisher: unknown,NExley_Baylor,unknown,owner username,existing,BaylorU_Telecomm_Utilities,NExley_Baylor,Telecomm Lines,2177,https://services8.arcgis.com/t4l5MlZWeZ3C03RW/arcgis/rest/services/BaylorU_Telecomm_Utilities/FeatureServer/1,555b6d96258846309390d297ae80fc06,
0,service drop,BradGarriott,unknown,owner username,existing,Drop Conduit,BradGarriott,Drop Conduit,2151,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Drop_Conduit/FeatureServer/3,2e81321a6e764591af996a6af21e1308,
0,derived/not a route,btcitadmin,unknown,owner username,existing,Fiber_Missing_Counts_Labeling,btcitadmin,Cable,2085,https://services5.arcgis.com/N97JQKhBchHvF70P/arcgis/rest/services/Fiber_Missing_Counts_Labeling/FeatureServer/0,6fcf802bea5b40e9938aa4f1578fa4c2,
0,confidential,"The JEA, Jacksonville FL",other,arcgis org,existing,Fiber_Easement_Legal_Review,joinek@jea.com_TheJEA,CONFIDENTIAL_JEA_Fiber,2012,https://services3.arcgis.com/scqt8yYklsqBtWeV/arcgis/rest/services/Fiber_Easement_Legal_Review/FeatureServer/0,509cd5c87d074f07a859c2425316b865,
0,publisher: consultant,ExultEngineering,consultant,owner username,existing,CDOT ITS Asset ToolPublish_WFL1,ExultEngineering,Logical Fiber Network,1955,https://services3.arcgis.com/KeHpkB2z2Rm4PO4O/arcgis/rest/services/CDOT_ITS_Asset_ToolPublish_WFL1/FeatureServer/14,65d71dd5405c4655b814a516b04db2ff,
0,duplicate copy,"California State University, Dominguez Hills - GIS",public,arcgis org,existing,Anchor_Build_Fiber_Highways,CSUDH_GEO,Anchor_Build_Fiber_Highways,1953,https://services9.arcgis.com/H3sRUUw4G1T50MGB/arcgis/rest/services/Anchor_Build_Fiber_Highways/FeatureServer/3,d2b0a5ce11494cfbb22f28e1cc1b7540,
0,electric,City of Gardner Kansas,public,arcgis org,existing,RG_fiber,gardnerkansas,City of Gardner Underground Lines,1952,https://services5.arcgis.com/Ox3HYmIeiVBmWWrQ/arcgis/rest/services/RG_fiber/FeatureServer/2,83b1c65b20384d678a162b9b960b3eec,
0,duplicate copy,Town of Breckenridge,public,arcgis org,existing,Allo Fiber data 4_24,GIS_Breck,Fiber,1934,https://services7.arcgis.com/eiphdGIhOeaxJr5P/arcgis/rest/services/Allo_Fiber_data_4_24_migration_upload_/FeatureServer/4,229e93aff8d64a9bb215df7d53210c3a,
0,outside US,Esri Mid-Market Sales,demo/sample,arcgis org,existing,Canada Fiber Lines,nloza_CS,ExportFeatureFiberSites,1927,https://services6.arcgis.com/hWvhIzIz0nI5CkJe/arcgis/rest/services/Canada_Fiber_Lines/FeatureServer/4,323693a5b8fc4129b00517c7ed1b7f3f,
0,service drop,City of Sherwood,public,arcgis org,existing,Fiber,LewisM@sherwoodoregon.gov_COS,Fiber Service Line,1925,https://services5.arcgis.com/ikEzR7lqVIlrcVFn/arcgis/rest/services/Fiber/FeatureServer/2,d80f0829d8924fb08b476fc29f22f8d6,
0,publisher: demo/sample,esriadmins_FPUD,demo/sample,owner username,existing,Fiber_Layers_FPUD_Share,esriadmins_FPUD,Fiber_Conduit_FPUD,1878,https://services5.arcgis.com/UpHwHhNniOgJg6jk/arcgis/rest/services/Fiber_Layers_FPUD_Share/FeatureServer/2,e65669323b484243a8bdfe68c3a47a38,
0,duplicate copy,"St. Tammany Parish, LA",public,owner username (hand-checked),existing,St_ Tammany Parish Fiberhood_WFL1,sttammanygis,HLD Backbone,1863,https://services8.arcgis.com/xqfvcYWRsxGrAkQR/arcgis/rest/services/St__Tammany_Parish_Fiberhood_WFL1/FeatureServer/4,6cf67b0c071647ada7f8223ceeb6c6a6,
0,publisher: consultant,jripoli@tilsontech.com,consultant,owner username,existing,Lamoille_VELCO_Fiber,jripoli@tilsontech.com,VELCO Fiber,1834,https://services8.arcgis.com/18kyfXBs3NuIG8eD/arcgis/rest/services/Lamoille_VELCO_Fiber/FeatureServer/0,2e79c62e70614a95b16f5b5233cf1a2e,
0,service drop,Westelcom,carrier,owner username (hand-checked),existing,Westelcom_Fiber_-_View,WTC_Edit_Slic_GIS,Drops,1766,https://services6.arcgis.com/kqmnItpfwaHwLdiz/arcgis/rest/services/Westelcom_Fiber_-_View/FeatureServer/6,b838d1b962c04ea2b4083b7b0c818412,
0,publisher: unknown,e0187455,unknown,owner username,existing,2Greenfield_ Conduit_ and High Count Fiber _1_,e0187455,"Greenfield, Conduit, and High Count Fiber (1)",1724,https://services.arcgis.com/QO7AhQX53d0m9M2s/arcgis/rest/services/2Greenfield__Conduit__and_High_Count_Fiber__1_/FeatureServer/10,3acab82ab7814e3f8e32f0bb034df4fe,
0,publisher: unknown,tabitha.smith,unknown,owner username,existing,BluePeak New Sioux Falls Fiber 04282025_WFL1,tabitha.smith,Export811_Polylines 2025-04-16 173013,1698,https://services6.arcgis.com/M20iwblPxfgOK58h/arcgis/rest/services/BluePeak_New_Sioux_Falls_Fiber_04282025_WFL1/FeatureServer/7,fea9407f93a842a5b40bfe95f474de43,
0,duplicate copy,Town of Breckenridge,public,arcgis org,existing,Allo Fiber data 4_24,GIS_Breck,Conduit,1603,https://services7.arcgis.com/eiphdGIhOeaxJr5P/arcgis/rest/services/Allo_Fiber_data_4_24_migration_upload_/FeatureServer/5,229e93aff8d64a9bb215df7d53210c3a,
0,publisher: unknown,tabitha.smith,unknown,owner username,existing,BluePeak New Sioux Falls Fiber 04282025_WFL1,tabitha.smith,SiouxFalls_Export_Fiber811_Polylines 2025-04-16 173013,1515,https://services6.arcgis.com/M20iwblPxfgOK58h/arcgis/rest/services/BluePeak_New_Sioux_Falls_Fiber_04282025_WFL1/FeatureServer/3,fea9407f93a842a5b40bfe95f474de43,
0,publisher: unknown,Noc@sfnnv.com,unknown,owner username,existing,FIBER_CABLE_LYO_0930,Noc@sfnnv.com,FIBER_CABLE_LYO_0930,1515,https://services7.arcgis.com/YLexQkxGrrnYnXML/arcgis/rest/services/LINE_FEATURES_STRAND_(2)/FeatureServer/0,2da28365ea8a404b80106e469f4af495,
0,publisher: unknown,jskiles269,unknown,owner username,existing,___FIBERNET___,jskiles269,Strand,1514,https://services6.arcgis.com/TrCMRSr9CBKziiBY/arcgis/rest/services/___FIBERNET___/FeatureServer/358,7723b4a0f7e645faaa3d291d2da527e4,
0,publisher: unknown,wecc,unknown,owner username,existing,Fiber Map for Linemen,wecc,backbone,1506,https://services9.arcgis.com/UFJjZLqP0pPmUyok/arcgis/rest/services/Fiber_Map_for_Linemen/FeatureServer/2,1a78b893fbb24fdca792d7d255803f50,
0,publisher: unknown,John.Owens_fchghd,unknown,owner username,existing,FRC_Communications_line,John.Owens_fchghd,FRC_Communications_line,1490,https://services3.arcgis.com/Aggy9xaAU9RIlKwt/arcgis/rest/services/FRC_Communications_line/FeatureServer/0,2f79c49150b84fca86b8e21ed37d7507,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,Main,1442,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/38,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: unknown,paultierney,unknown,owner username,planned,Proposed Communication Feb 23,paultierney,Proposed_Communication_Feb_23,1415,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/Proposed_Communication_Feb_23/FeatureServer/0,a7c9f7d49bf3430bb11b5e974948aa00,
0,publisher: consultant,scollins@olsson.com_olsson,consultant,owner username,planned,20250910_Winnebago_FiberDesign_Public,scollins@olsson.com_olsson,Fiber,1413,https://services6.arcgis.com/gyy0H6zBnh9CbWoj/arcgis/rest/services/20250910_Winnebago_FiberDesign_Public/FeatureServer/4,19ed38e3d39848a7afef46f754e4d485,
0,publisher: unknown,hjc115,unknown,owner username,existing,ZitofiberassetsPA,hjc115,ZitofiberassetsPA,1371,https://services7.arcgis.com/as7TbwXYuvmA7RFf/arcgis/rest/services/ZitofiberassetsPA/FeatureServer/0,b803bc8bfc474510be81792ee643c4d3,
0,electric,City of Gardner Kansas,public,arcgis org,existing,RG_fiber,gardnerkansas,City of Gardner Overhead Lines,1359,https://services5.arcgis.com/Ox3HYmIeiVBmWWrQ/arcgis/rest/services/RG_fiber/FeatureServer/1,83b1c65b20384d678a162b9b960b3eec,
0,derived/not a route,maps.cityofdubuque.org,public,server hostname,existing,Existing Fiber,TKress223,Markup Line,1314,https://maps.cityofdubuque.org/arcgisweb2/rest/services/Eng_Fiber/Existing_Fiber/FeatureServer/1,7f51b23c4633460bbd6926f32f6039bb,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,UG_Primary_Line,1206,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/37,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,duplicate copy,City of Eagle,public,arcgis org,existing,Fiber Ongoing Map _ Current_WFL1,cmartin@cityofeagle.org_City_of_Eagle,EAGLE_ID.DBO.Conduit_Location,1184,https://services3.arcgis.com/kAacPsfz5gmRZ5sK/arcgis/rest/services/Fiber_Ongoing_Map___Current_WFL1/FeatureServer/55,1a54212681e8490e90e3e89e98bdb4d6,
0,derived/not a route,hreed,unknown,owner username,existing,fiber_optics_002_gdb,hreed,FIBERSCHEMATIC_LINE,1165,https://services9.arcgis.com/8wDqTf3aNqvKtSlW/arcgis/rest/services/fiber_optics_002_gdb/FeatureServer/4,b84b1eca444b4cdfb0dbafaf4dee60d2,
0,electric,PRussell_Cityofmlt,public,owner username,existing,UG_Power_Fiber_gdb,PRussell_Cityofmlt,PUD_UG_Conductor,1024,https://services.arcgis.com/efPDmjgxOd3NdvZV/arcgis/rest/services/UG_Power_Fiber_gdb/FeatureServer/4,97ab91d139e2484dabc8dd04ba09e179,
0,publisher: consultant,nmelady_Trihydro,consultant,owner username,existing,CS_FiberLine_Publishing,nmelady_Trihydro,Construction_Polylines,969,https://services3.arcgis.com/OlZcR2a5WgcagJMt/arcgis/rest/services/CS_FiberLine_Publishing/FeatureServer/2,4ccbc205b8d24364b8231c24714f6717,
0,publisher: unknown,dfiedler,unknown,owner username,existing,SIG_Current_Network,dfiedler,SIG_Current_Network,965,https://services7.arcgis.com/7dCtZoMa8eN1Heza/arcgis/rest/services/SIG_Current_Network/FeatureServer/0,07f7237dcc934bb49f89d2805e51b300,
0,publisher: unknown,VPSmasonford,unknown,owner username,existing,Estherville_Town_FiberView (Vantage360 Demo DO NOT DELETE),VPSmasonford,BFO_Fiber,919,https://services8.arcgis.com/pdI2ulAPTQxAaD48/arcgis/rest/services/Estherville_Town_FiberView/FeatureServer/1,90ab3ba2a0f747538238f1a26054369d,
0,duplicate copy,"Town of Breckenridge, CO",public,owner username (hand-checked),existing,Installed Fiber view,Breck_GIS,Installed Fiber,902,https://services1.arcgis.com/iKiXR351dz5u0ZXs/arcgis/rest/services/Installed_Fiber_view/FeatureServer/55,ae7f7d256e3644b1bf4725f087e157ab,
0,duplicate copy,Town of Breckenridge,public,arcgis org,existing,Installed Fiber,GIS_Breck,Installed_Fiber,902,https://services7.arcgis.com/eiphdGIhOeaxJr5P/arcgis/rest/services/Installed_Fiber_migration_upload_/FeatureServer/0,69ee2aaa41b24a6dbd5ff6744ed8bfa4,
0,duplicate copy,Town of Breckenridge,public,arcgis org,existing,Installed Fiber view,GIS_Breck,Installed_Fiber,902,https://services7.arcgis.com/eiphdGIhOeaxJr5P/arcgis/rest/services/Installed_Fiber_view/FeatureServer/0,d7b6805a47314718b89b9abe83db838d,
0,publisher: consultant,Colorado River Constructors,consultant,arcgis org,existing,Communication_Existing,alberto.quinones,Communication_Existing,876,https://services6.arcgis.com/MJL7ERS6nTm5gNLo/arcgis/rest/services/Communication_Existing/FeatureServer/131,fef8effeb3e34dbe957dd7075e888d58,
0,publisher: unknown,ironstridesolutions,unknown,owner username,existing,Conduit,ironstridesolutions,Conduit,869,https://services1.arcgis.com/1fso6481LoZc47C5/arcgis/rest/services/Conduit/FeatureServer/6,3187efa2fed5446db9a569fbab434537,
0,duplicate copy,Town of Breckenridge,public,arcgis org,existing,Allo Fiber data 4_24,GIS_Breck,Route,860,https://services7.arcgis.com/eiphdGIhOeaxJr5P/arcgis/rest/services/Allo_Fiber_data_4_24_migration_upload_/FeatureServer/3,229e93aff8d64a9bb215df7d53210c3a,
0,publisher: consultant,Mead & Hunt AGOL,consultant,arcgis org,existing,Clearwater Communications_WFL1,James.Poeschel_MeadHunt,Cable_Lines,851,https://services2.arcgis.com/2gKap7KMz7fy1U4a/arcgis/rest/services/Clearwater_Communications_WFL1/FeatureServer/7,a3eed60bade847a48f3f00579941c0f8,
0,publisher: consultant,Colorado River Constructors,consultant,arcgis org,existing,ASB_OHP_ALL_COMMUNICATION_Merge,alberto.quinones,ASB_OHP_ALL_COMMUNICATION_Merge,840,https://services6.arcgis.com/MJL7ERS6nTm5gNLo/arcgis/rest/services/ASB_OHP_ALL_COMMUNICATION_Merge/FeatureServer/0,b1c50125975c4d8689a8e54ed30c4c6e,
0,publisher: unknown,bcarter_sitetracker,unknown,owner username,existing,Sitetracker Fiber,bcarter_sitetracker,Wire_Duct_Bank,769,https://services7.arcgis.com/kz0fowMmnpdEMZXA/arcgis/rest/services/Sitetracker_Fiber/FeatureServer/12,3ece9ab40f214474828f85c21845aed6,
0,publisher: demo/sample,AGOL,demo/sample,arcgis org,existing,Apex_Dayton City Fiber Layout Map_WFL1,Richard.Bailey@DaytonOhio.gov,CONDUIT,768,https://services2.arcgis.com/3dDB2Kk6kuA2gIGw/arcgis/rest/services/Apex_Dayton_City_Fiber_Layout_Map_WFL1/FeatureServer/13,c888b97448644245a2a289f3b3ac1c9d,
0,publisher: unknown,jskiles269,unknown,owner username,existing,___FIBERNET___,jskiles269,Tail,755,https://services6.arcgis.com/TrCMRSr9CBKziiBY/arcgis/rest/services/___FIBERNET___/FeatureServer/351,7723b4a0f7e645faaa3d291d2da527e4,
0,publisher: unknown,CollectorAdmin,unknown,owner username,existing,FiberOpticCable,CollectorAdmin,FiberOpticCable,755,https://services3.arcgis.com/2cK5UGZmo8UhE16C/arcgis/rest/services/FiberOpticCable/FeatureServer/0,9d0da009a57f45339b06fe1a6bc3fcf8,
0,publisher: consultant,Charlotte.Burger_NV5,consultant,owner username,existing,Telecom Line,Charlotte.Burger_NV5,Telecom_Line,751,https://services2.arcgis.com/EfgKMXWYhNQe0H3M/arcgis/rest/services/Telecom_Line/FeatureServer/0,cd58fa7cbd324daea001472bb9d7255d,
0,publisher: consultant,Charlotte.Burger_NV5,consultant,owner username,existing,Telecom Line view,Charlotte.Burger_NV5,Telecom_Line,751,https://services2.arcgis.com/EfgKMXWYhNQe0H3M/arcgis/rest/services/Telecom_Line_view/FeatureServer/0,abb0aff019994a719c6a0f34f5a8d1cf,
0,publisher: unknown,stcrpdb,unknown,owner username,existing,STN Backbone,stcrpdb,STNBackbone2020_shp,747,https://services2.arcgis.com/qO6xd1V1VbSyViir/arcgis/rest/services/STNBackbone2020_shp/FeatureServer/0,aef45fb768454e689459ccfcfce1e34d,
0,publisher: other,layer8development,other,item credits,existing,QC MAP,layer8development,FIBER_QC,726,https://services7.arcgis.com/qfS1jGEzi90H6vPG/arcgis/rest/services/QC_MAP/FeatureServer/5,ea0b0c9c47784e9cac1098456c5d22b0,
0,publisher: consultant,Colorado River Constructors,consultant,arcgis org,existing,COMMUNICATION,alberto.quinones,ASB_ATT_DUCT_BANK_Line,686,https://services6.arcgis.com/MJL7ERS6nTm5gNLo/arcgis/rest/services/COMMUNICATION/FeatureServer/1,5449df3c5f394687846348e6fa43b389,
0,electric,City of Longmont,public,arcgis org,existing,FiberLines,LongmontGIS,gis.ELECTRIC.FiberLines,677,https://services1.arcgis.com/Sb0rgSd67ecLKIvl/arcgis/rest/services/FiberLines/FeatureServer/0,c81caec42c1d426c976608d727a0aa31,
0,publisher: consultant,"Integra Design Group, PSC",consultant,arcgis org,existing,Telecom Optic Fiber - Lines,integradesign,Telecom_Optic_Fiber___Lines_(current),658,https://services2.arcgis.com/QwVReOib6QNUWA6n/arcgis/rest/services/Telecom_Optic_Fiber___Lines_(current)/FeatureServer/0,c5b3a019b83a451bbb32c53c890eaaaa,
0,duplicate copy,City of Rocky Mount NC,public,arcgis org,existing,Traffic_Fiber_Glover,CORMGIS1,Traffic_Fiber,651,https://services.arcgis.com/4MdqIsNzxG7xyTvf/arcgis/rest/services/Traffic_Fiber_Glover/FeatureServer/0,2754740d76424b918b6c3bbd090e927c,
0,duplicate copy,City of Rocky Mount NC,public,arcgis org,existing,Traffic_Fiber,CORMGIS1,Traffic Fiber,651,https://services.arcgis.com/4MdqIsNzxG7xyTvf/arcgis/rest/services/Traffic_Fiber/FeatureServer/0,4ff7764ee82b46bcbdf6c4bdc9cf4a2d,
0,publisher: consultant,GEI Consultants,consultant,arcgis org,existing,PFN IMPACC Fiber Route,ztyczka_GEI,Fiber Install,635,https://services1.arcgis.com/ZXPUOG4dA7682sDQ/arcgis/rest/services/PFN_IMPACC_Fiber_Route/FeatureServer/2,cb9ab89befb14dc9a8f68b5482fd1d79,
0,publisher: consultant,ExultEngineering,consultant,owner username,existing,CDOT ITS Asset ToolPublish_WFL1,ExultEngineering,CDOT_OldShapefile_Fiber,590,https://services3.arcgis.com/KeHpkB2z2Rm4PO4O/arcgis/rest/services/CDOT_ITS_Asset_ToolPublish_WFL1/FeatureServer/23,65d71dd5405c4655b814a516b04db2ff,
0,publisher: unknown,paultierney,unknown,owner username,existing,ITS Update 2025_02_23 (2),paultierney,Prop ITS Fiber 2025.02.23,585,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/ITS_Update_2025_02_23_(2)/FeatureServer/1,c682e3fce0114881b816141339ee5d96,
0,duplicate copy,City of Durango,public,arcgis org,existing,CityOfDurango_Fiber_WFL1,david.mcclellanCOD,DurangoOwned_FiberConduits,570,https://services.arcgis.com/iqrNQm6g4Pj36MWn/arcgis/rest/services/CityOfDurango_Fiber_WFL1/FeatureServer/0,1ee7dda3a40e4a2f9ed8295a66fa00d9,
0,publisher: consultant,GIS WebTech,consultant,arcgis org,existing,Colorado Fiber,layermanager,Aerial Fiber Cable,563,https://services6.arcgis.com/BAJNi3EgCdtQ1BCG/arcgis/rest/services/Colorado_Fiber/FeatureServer/0,874a8a28c3a64bfca47cf77f9f4c932b,
0,copy of ZAYO routes,College of William & Mary,public,arcgis org (hand-checked),existing,ZAYO Fiber Network,gmlewis@wm.edu_wm_gis,ZAYO Fiber Network,522,https://services1.arcgis.com/7CPYy0u5Z9IAJ2OG/arcgis/rest/services/ZAYO_Fiber_Network/FeatureServer/0,33c2ea1c7c0842289306e0115fe03ef5,
0,publisher: unknown,jskiles269,unknown,owner username,existing,___FIBERNET___,jskiles269,Conduit,502,https://services6.arcgis.com/TrCMRSr9CBKziiBY/arcgis/rest/services/___FIBERNET___/FeatureServer/357,7723b4a0f7e645faaa3d291d2da527e4,
